Pocket Name   ,             x             ,             y             ,             z             ,             Rx            ,             Ry            ,             Rz            ,             Distance      ,             Alfa
108.5         ,             -178.410526097985           ,             -1169.54049392948           ,              884.485181818182           ,              0.2447       ,             -0.350618181818182          ,              81.3025237231382           ,              1183.07027803228           ,              98.6734839370969 
108.6         ,             -174.573946711514           ,             -1144.33077373099           ,              884.485181818182           ,              0.2447       ,             -0.350618181818182          ,              81.3007385717833           ,              1157.57029271582           ,              98.6739292751195 
108.7         ,             -169.834641239666           ,             -1113.18935572091           ,              884.485181818182           ,              0.2447       ,             -0.350618181818182          ,              81.2984218463721           ,              1126.07031177247           ,              98.6745071601987 
109.1         ,             -248.629299356002           ,             -1146.2591513114            ,              884.483636363637           ,              0.25         ,             -0.362963636363636          ,              77.7373493601025           ,              1172.91370972607           ,              102.238184492804 
109.2         ,             -245.135160589372           ,             -1130.13337409083           ,              884.483636363637           ,              0.25         ,             -0.362963636363636          ,              77.7362993997118           ,              1156.41371930253           ,              102.238359887701 
109.3         ,             -241.111606245361           ,             -1111.56429776232           ,              884.483636363637           ,              0.25         ,             -0.362963636363636          ,              77.7350526539241           ,              1137.41373067414           ,              102.238568126098 
109.4         ,             -236.34686990704            ,             -1089.57460280436           ,              884.483636363637           ,              0.25         ,             -0.362963636363636          ,              77.7335213429676           ,              1114.91374464177           ,              102.238823848904 
109.5         ,             -322.303448929345           ,             -1138.15874026548           ,              884.483636363637           ,              0.25         ,             -0.362963636363636          ,              74.164984870437            ,              1182.91370405218           ,              105.811067148055 
109.6         ,             -315.364412316633           ,             -1113.62103235903           ,              884.483636363637           ,              0.25         ,             -0.362963636363636          ,              74.1631912635352           ,              1157.41371871436           ,              105.811521737671 
109.7         ,             -306.792659521647           ,             -1083.30974744205           ,              884.483636363637           ,              0.25         ,             -0.362963636363636          ,              74.160863564774            ,              1125.9137377434            ,              105.812111617585 
110.1         ,             -389.087400473134           ,             -1106.33331628409           ,              884.482090909091           ,              0.2553       ,             -0.375309090909091          ,              70.6001946645093           ,              1172.75846273949           ,              109.376333934425 
110.2         ,             -383.616786983111           ,             -1090.76661795007           ,              884.482090909091           ,              0.2553       ,             -0.375309090909091          ,              70.5991447041145           ,              1156.25847200765           ,              109.376523407079 
110.3         ,             -377.317292010988           ,             -1072.8413295241            ,              884.482090909091           ,              0.2553       ,             -0.375309090909091          ,              70.5978979583242           ,              1137.25848301323           ,              109.376748357962 
110.4         ,             -369.857362770269           ,             -1051.61401511839           ,              884.482090909091           ,              0.2553       ,             -0.375309090909091          ,              70.5963666473754           ,              1114.75849653133           ,              109.37702460227 
110.5         ,             -461.182589371632           ,             -1089.14103193884           ,              884.482090909091           ,              0.2553       ,             -0.375309090909091          ,              67.0274189978923           ,              1182.75845724828           ,              112.949619424253 
110.6         ,             -451.248628744885           ,             -1065.65559388193           ,              884.482090909091           ,              0.2553       ,             -0.375309090909091          ,              67.0256163399087           ,              1157.25847143842           ,              112.950104620546 
110.7         ,             -438.97726380224            ,             -1036.64417200177           ,              884.482090909091           ,              0.2553       ,             -0.375309090909091          ,              67.0232768948843           ,              1125.75848985497           ,              112.950734210897 
111.1         ,             -523.496590937911           ,             -1049.26563724717           ,              884.480545454546           ,              0.2606       ,             -0.387654545454545          ,              63.4630399689066           ,              1172.60694959195           ,              116.515418405372 
111.2         ,             -516.134279993891           ,             -1034.49925277416           ,              884.480545454546           ,              0.2606       ,             -0.387654545454545          ,              63.4619900085159           ,              1156.1069582764            ,              116.515635307063 
111.3         ,             -507.656466715814           ,             -1017.49553798285           ,              884.480545454546           ,              0.2606       ,             -0.387654545454545          ,              63.460743262728            ,              1137.10696858888           ,              116.515892824843 
111.4         ,             -497.616949972172           ,             -997.359560922936           ,              884.480545454546           ,              0.2606       ,             -0.387654545454545          ,              63.459211951777            ,              1114.60698125572           ,              116.516209065013 
111.5         ,             -592.89555971308            ,             -1023.24681300544           ,              884.480545454546           ,              0.2606       ,             -0.387654545454545          ,              59.8898195753303           ,              1182.60694444658           ,              120.089132369515 
111.6         ,             -580.120620141997           ,             -1001.1775955061            ,              884.480545454546           ,              0.2606       ,             -0.387654545454545          ,              59.8880071267157           ,              1157.10695774302           ,              120.089669353583 
